src_ip,dst_ip,src_port,dst_port,first_pkt_time,last_pkt_time,avg_hops,avg_packet_len,nodeRelatedMessages:HeartbeatRequest,nodeRelatedMessages:HeartbeatResponse,nodeRelatedMessages:PFDManagementRequest,nodeRelatedMessages:PFDManagementResponse,nodeRelatedMessages:AssociationSetupRequest,nodeRelatedMessages:AssociationSetupResponse,nodeRelatedMessages:AssociationUpdateRequest,nodeRelatedMessages:AssociationUpdateResponset,nodeRelatedMessages:AssociationReleaseRequest,nodeRelatedMessages:AssociationReleaseResponse,nodeRelatedMessages:VersionNotSupportedResponse,nodeRelatedMessages:NodeReportRequest,nodeRelatedMessages:NodeReportResponse,nodeRelatedMessages:SessionSetDeletionRequest,nodeRelatedMessages:SessionSetDeletionResponse,sessionRelatedMessages:SessionEstablishmentRequest,sessionRelatedMessages:SessionEstablishmentResponse,sessionRelatedMessages:SessionModificationRequest,sessionRelatedMessages:SessionModificationResponse,sessionRelatedMessages:SessionDeletionRequest,sessionRelatedMessages:SessionDeletionResponse,sessionRelatedMessages:SessionReportRequest,sessionRelatedMessages:SessionReportResponse,class
6003::1000,2000::100:506,14612,8808,1603074314.2979457,1603074741.9572897,190,136,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,33,109,592,566,66,24,14,118,0
6003::1004,6003::1002,8804,14606,1603074221.202835,1603074639.4496315,190,213,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,596,565,76,66,18,185,0
202.167.247.76,113.129.243.181,13173,39330,1603077660.6520174,1603077852.507708,190,111,26,2,0,0,0,0,0,0,0,0,0,0,0,0,0,277,88,1217,260,143,51,20,14,1
255.228.144.87,2000::100:4d0,1033,58286,1603087607.23836,1603088043.3590233,190,87,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,106,51,355,300,64,82,267,21,1
6003::1000,2000::100:506,8800,14600,1603074121.24737,1603074200.77842,190,200,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,104,28,523,43,35,47,40,212,0
2000::100:4ed,2000::100:52a,23985,16656,1603083720.826548,1603084163.6693957,191,165,33,2,0,0,0,0,0,0,0,0,0,0,0,0,0,277,23,1510,137,178,57,267,25,1
6003::1003,2000::100:505,14602,14597,1603074063.837896,1603074424.9447367,190,93,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,83,34,380,106,2,24,16,128,0
6003::1003,6003::1005,14615,8798,1603074124.2126007,1603074569.45226,190,154,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,38,41,508,291,76,36,122,32,0
2000::100:504,2000::100:506,14607,8801,1603074509.6893785,1603074886.6827598,190,147,13,3,0,0,0,0,0,0,0,0,0,0,0,0,0,110,74,72,214,11,55,59,168,0
2000::100:516,236.181.155.253,2847,3775,1603087142.705351,1603087475.4938781,190,169,14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,31,3,392,35,143,57,267,18,1
2000::100:4f7,164.128.60.29,45498,46616,1603080293.5352395,1603080698.4773061,190,191,33,9,0,0,0,0,0,0,0,0,0,0,0,0,0,81,114,371,20,143,13,45,105,1
6003::1004,2000::100:502,14601,14610,1603074056.3956058,1603074322.707202,191,259,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,13,105,413,452,33,17,21,27,0
89.92.216.207,75.48.16.121,38065,2259,1603080170.1089294,1603080571.9442923,190,183,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,12,120,271,402,178,46,27,27,1
6003::1004,6003::1005,14603,14610,1603074472.8766227,1603074868.0225377,190,249,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,70,58,500,555,72,82,20,95,0
35.20.192.130,2000::100:4ee,16960,17838,1603088751.8449602,1603089025.2092605,190,295,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,224,17,433,188,143,25,267,196,1
2000::100:503,2000::100:506,14606,14595,1603074434.0265849,1603074625.3016727,191,263,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,121,16,110,66,25,78,89,75,0
6003::1001,2000::100:506,8798,14611,1603074580.6312642,1603074884.2584817,190,156,13,3,0,0,0,0,0,0,0,0,0,0,0,0,0,47,26,382,294,54,35,194,9,0
38.6.138.252,69.126.136.130,7676,14198,1603081511.371207,1603081535.309527,191,277,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,224,107,1217,607,178,76,104,196,1
250.74.114.110,244.143.251.141,57172,11051,1603076732.476727,1603077129.9691443,190,91,10,3,0,0,0,0,0,0,0,0,0,0,0,0,0,277,122,101,214,43,17,3,2,1
2000::100:502,2000::100:505,14612,8815,1603074223.894444,1603074466.6014485,190,98,10,11,0,0,0,0,0,0,0,0,0,0,0,0,0,45,86,428,508,10,35,141,13,0
6003::1002,2000::100:504,8797,14602,1603073957.8629222,1603074365.887224,191,147,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,88,17,280,410,27,38,27,44,0
6003::1002,6003::1005,14593,14606,1603074202.3967776,1603074260.3638294,190,138,14,4,0,0,0,0,0,0,0,0,0,0,0,0,0,65,53,82,324,82,41,54,55,0
6003::1002,2000::100:503,14594,14608,1603074401.9307256,1603074792.920733,190,242,15,3,0,0,0,0,0,0,0,0,0,0,0,0,0,29,57,223,304,63,59,17,19,0
255.121.90.109,194.227.34.179,6835,10817,1603085231.4588847,1603085358.087049,190,209,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,224,64,1510,37,178,26,8,28,1
6003::1005,6003::1002,14598,8809,1603074164.6130073,1603074350.3776274,190,283,3,15,0,0,0,0,0,0,0,0,0,0,0,0,0,23,83,583,479,82,33,110,163,0
6003::fe2,2000::100:502,45174,52693,1603083891.9288268,1603084264.2208662,190,294,5,10,0,0,0,0,0,0,0,0,0,0,0,0,0,42,40,426,58,35,4,117,23,1
2.79.168.187,16.50.167.185,8178,17704,1603076246.6612444,1603076624.0152688,190,80,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,116,14,356,391,51,72,267,178,1
6003::1000,2000::100:506,14607,14613,1603074634.6956506,1603075034.5976775,190,265,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114,67,329,11,75,0,186,31,0
44.120.186.83,142.91.25.157,62227,50895,1603081018.2207158,1603081412.4422822,190,94,14,11,0,0,0,0,0,0,0,0,0,0,0,0,0,224,28,1217,436,59,24,111,8,1
2000::100:4da,2000::100:4cf,42989,56605,1603085513.5189044,1603085919.0069692,190,241,11,10,0,0,0,0,0,0,0,0,0,0,0,0,0,21,122,1217,511,72,39,4,9,1
2000::100:4f8,142.145.139.189,41613,64303,1603083681.1472406,1603084100.7471335,190,169,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,277,121,1510,366,82,2,267,29,1
164.14.77.214,50.214.29.80,24527,1699,1603081322.9765003,1603081665.683219,191,185,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,38,1510,103,51,28,345,5,1
176.158.22.229,211.103.52.30,5009,27009,1603079564.7056606,1603079949.7881892,190,288,26,15,0,0,0,0,0,0,0,0,0,0,0,0,0,277,90,1217,430,178,52,345,120,1
6003::1000,2000::100:501,14599,14599,1603074250.6242404,1603074679.627276,190,145,12,9,0,0,0,0,0,0,0,0,0,0,0,0,0,17,53,518,363,15,45,159,26,0
6003::1002,2000::100:503,14595,14608,1603074597.2913418,1603074727.966031,190,255,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,105,51,210,659,22,72,25,4,0
6003::1004,2000::100:502,8801,8813,1603074271.8169925,1603074664.4467936,190,123,7,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,573,506,14,75,33,163,0
6003::1003,2000::100:506,14597,14613,1603074461.8332179,1603074837.7550323,190,229,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,105,41,152,606,15,48,1,205,0
2000::100:505,2000::100:505,8815,14606,1603074392.3999765,1603074790.5065024,190,84,9,8,0,0,0,0,0,0,0,0,0,0,0,0,0,77,40,505,155,37,81,27,20,0
123.65.68.101,2000::100:4f7,2671,28344,1603086772.5928164,1603087169.4771187,190,200,3,12,0,0,0,0,0,0,0,0,0,0,0,0,0,224,111,1510,78,178,73,49,26,1
2000::100:51f,124.209.187.178,49333,84,1603081224.761788,1603081648.6508644,190,227,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,277,54,1217,207,57,82,345,192,1
6003::1002,2000::100:504,14606,8812,1603074445.5979936,1603074900.7225883,191,261,5,15,0,0,0,0,0,0,0,0,0,0,0,0,0,25,105,171,206,69,16,30,12,0
209.201.225.59,2000::100:4e3,35563,37022,1603078746.0464113,1603079066.5558834,190,128,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,11,93,408,1,74,21,13,1
2000::100:502,2000::100:506,14612,14612,1603073974.0235562,1603074324.2040842,191,138,14,3,0,0,0,0,0,0,0,0,0,0,0,0,0,44,105,447,64,6,37,22,18,0
56.230.191.7,2000::100:4f7,61879,23691,1603077963.9024496,1603078354.687206,191,285,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,224,65,293,16,143,21,267,176,1
6003::1004,2000::100:502,14600,8804,1603074273.5041077,1603074591.691647,190,251,14,8,0,0,0,0,0,0,0,0,0,0,0,0,0,74,9,588,30,5,27,14,8,0
2000::100:4ed,144.77.12.55,10435,6757,1603087419.5588064,1603087862.9779577,190,201,26,10,0,0,0,0,0,0,0,0,0,0,0,0,0,224,58,1217,663,41,19,267,8,1
6003::1001,2000::100:502,14607,14607,1603074022.1791334,1603074457.9047036,190,242,4,13,0,0,0,0,0,0,0,0,0,0,0,0,0,120,69,366,491,30,76,26,17,0
2000::100:502,2000::100:505,14609,14599,1603074159.5148332,1603074226.6190023,190,113,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,97,39,526,611,33,28,29,17,0
201.252.84.231,2000::100:516,11881,29566,1603075610.5487862,1603075707.6328812,190,168,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,20,12,1510,120,44,35,1,208,1
6003::1000,2000::100:504,14609,14603,1603074192.8387673,1603074614.4881487,190,179,3,12,0,0,0,0,0,0,0,0,0,0,0,0,0,43,73,83,633,48,57,219,29,0
2000::100:4f8,86.3.201.141,32400,10750,1603075095.8598514,1603075519.7885067,190,133,26,14,0,0,0,0,0,0,0,0,0,0,0,0,0,47,111,1217,444,39,51,345,63,1
6003::1002,2000::100:506,14608,14600,1603074060.3538775,1603074240.0973327,190,282,12,15,0,0,0,0,0,0,0,0,0,0,0,0,0,115,103,38,73,48,48,72,6,0
6003::1001,2000::100:503,14592,14594,1603074424.445505,1603074488.2092388,190,149,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,105,39,219,641,63,68,9,219,0
6003::1000,2000::100:503,14601,14610,1603074187.8704178,1603074636.740848,190,115,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,55,197,618,44,55,1,196,0
6003::1004,2000::100:504,14615,14602,1603074072.004797,1603074482.7907276,190,289,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,53,65,604,116,4,56,2,78,0
6003::1001,2000::100:506,14610,14605,1603074234.3074677,1603074668.1686373,190,209,13,3,0,0,0,0,0,0,0,0,0,0,0,0,0,102,109,339,481,14,75,117,63,0
2000::100:529,114.114.125.17,17379,53154,1603086303.0174785,1603086672.8738956,190,229,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108,86,606,293,31,70,169,14,1
6003::1001,2000::100:502,8796,14609,1603074546.363915,1603074572.3265102,191,259,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,80,80,75,516,80,16,32,30,0
6003::1004,6003::1002,14599,14595,1603074347.0734022,1603074781.4937086,190,133,4,14,0,0,0,0,0,0,0,0,0,0,0,0,0,39,109,383,645,29,4,212,10,0
6003::1004,6003::1005,8812,14604,1603074592.376501,1603075051.1974142,190,243,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,43,82,327,607,11,57,31,17,0
6003::1000,210.252.226.82,47456,50594,1603079160.1162906,1603079551.8679428,190,128,26,1,0,0,0,0,0,0,0,0,0,0,0,0,0,224,115,1510,284,143,16,267,201,1
6003::1005,2000::100:506,14604,14607,1603074629.2260623,1603075056.3657634,191,132,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,39,50,182,34,52,59,86,33,0
2000::100:502,122.2.171.208,51275,34175,1603084292.699301,1603084412.4978385,190,167,8,13,0,0,0,0,0,0,0,0,0,0,0,0,0,90,17,218,611,143,44,10,214,1
2000::100:504,2000::100:505,14594,14609,1603074336.3030486,1603074719.341796,190,177,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,51,36,523,571,75,44,3,209,0
6003::100a,242.166.5.120,22955,9684,1603084974.0783756,1603085405.5710037,191,295,14,12,0,0,0,0,0,0,0,0,0,0,0,0,0,123,90,1217,497,7,21,34,25,1
6003::1005,2000::100:503,14594,14615,1603074381.275043,1603074619.6612554,190,284,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,89,12,638,236,30,51,16,221,0
93.239.179.65,206.172.108.129,3971,5941,1603076773.6733453,1603076982.0868573,190,287,33,2,0,0,0,0,0,0,0,0,0,0,0,0,0,224,24,35,334,28,16,118,30,1
6003::101e,149.129.89.24,52498,3173,1603074619.5647104,1603075011.6938736,190,254,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,32,11,353,610,45,5,17,52,1
104.16.236.113,182.205.139.127,16836,52020,1603078272.754473,1603078412.696607,191,263,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,84,232,403,4,35,345,15,1
2000::100:4da,2000::100:51f,28492,50475,1603077891.1479552,1603078343.2568178,191,85,26,7,0,0,0,0,0,0,0,0,0,0,0,0,0,45,66,1510,163,36,54,345,52,1
6003::1000,2000::100:504,8815,14598,1603074379.7911887,1603074770.0103304,190,294,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,76,94,29,255,57,50,26,53,0
6003::1005,2000::100:503,14598,14593,1603074152.5636559,1603074179.8144615,190,117,15,3,0,0,0,0,0,0,0,0,0,0,0,0,0,20,112,478,631,63,76,9,17,0
6003::1028,171.100.41.60,33044,60008,1603085932.6018202,1603086123.1692226,190,222,33,1,0,0,0,0,0,0,0,0,0,0,0,0,0,277,41,1510,556,178,26,267,201,1
229.159.63.249,2000::100:4cf,16524,42876,1603084838.1630933,1603085209.2990084,190,241,26,4,0,0,0,0,0,0,0,0,0,0,0,0,0,277,26,56,569,143,78,267,19,1
2000::100:4ee,253.217.233.36,27603,51799,1603083808.55918,1603084217.3191607,191,251,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,37,1217,306,0,2,23,90,1
6003::1000,6003::1002,14600,14602,1603074523.5881405,1603074944.8745186,190,128,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,78,67,646,74,20,54,23,45,0
2000::100:506,2000::100:503,8801,14608,1603074533.4300978,1603074967.6757092,191,263,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,12,108,287,189,70,49,21,205,0
6003::1004,2000::100:502,14600,14608,1603074410.3483877,1603074785.8230028,190,100,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,23,3,631,509,58,54,118,90,0
212.113.1.175,125.149.83.76,29268,35258,1603087981.2369673,1603088421.3760011,190,217,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,72,69,441,376,0,51,345,17,1
6003::1004,2000::100:505,14594,14611,1603074055.0609217,1603074456.1343813,190,134,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,71,12,165,17,37,21,4,165,0
6003::1005,2000::100:503,8801,14598,1603074038.628325,1603074488.2900467,191,198,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,66,98,596,656,37,68,77,92,0
6003::1004,2000::100:504,14597,14605,1603074522.845163,1603074974.8766463,191,230,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,96,58,417,113,70,50,25,8,0
6003::1000,2000::100:501,14605,8805,1603074339.400155,1603074363.051881,190,296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,25,25,3,3,1,0,0
214.64.231.46,170.29.211.170,7289,39381,1603076043.9057004,1603076443.71353,190,226,33,4,0,0,0,0,0,0,0,0,0,0,0,0,0,224,62,1217,188,143,67,12,61,1
2000::100:505,2000::100:501,14607,8813,1603074459.3010032,1603074490.3792264,190,276,2,11,0,0,0,0,0,0,0,0,0,0,0,0,0,66,19,635,591,73,13,79,6,0
210.174.38.102,6003::fd8,7703,31525,1603080847.9823744,1603081250.658049,191,189,26,8,0,0,0,0,0,0,0,0,0,0,0,0,0,224,68,1510,289,143,37,345,233,1
6003::1001,2000::100:503,14608,14609,1603074015.5602262,1603074441.8235438,190,295,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,105,115,143,588,26,41,4,47,0
6003::1005,2000::100:502,14594,14614,1603074637.0025396,1603074778.68188,190,187,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,84,26,272,42,38,49,60,8,0
6003::1002,2000::100:506,14599,14609,1603073972.6029043,1603074424.8771174,190,290,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,52,122,47,450,14,74,15,155,0
6003::1005,2000::100:502,14609,14605,1603074275.259701,1603074304.7412093,190,208,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,74,98,323,265,43,73,31,32,0
6003::1003,2000::100:505,8811,14602,1603074506.0996454,1603074747.0815327,191,133,12,11,0,0,0,0,0,0,0,0,0,0,0,0,0,98,90,221,407,52,68,13,17,0
6003::1003,2000::100:503,14598,14593,1603074299.8874629,1603074682.7421613,190,84,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,5,112,459,499,27,15,21,211,0
6003::1003,2000::100:504,14603,8813,1603074307.352114,1603074473.1956224,191,132,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,105,69,178,631,45,57,27,84,0
199.44.192.120,156.35.60.174,51460,58757,1603077130.776888,1603077524.4207318,190,261,33,1,0,0,0,0,0,0,0,0,0,0,0,0,0,10,3,595,510,79,26,55,186,1
4.83.72.48,203.134.146.167,56724,15087,1603081997.0409508,1603082045.3652697,191,160,33,2,0,0,0,0,0,0,0,0,0,0,0,0,0,224,56,1217,219,178,37,345,217,1
6003::1003,2000::100:501,14609,14609,1603074224.6915915,1603074534.0701337,191,163,6,7,0,0,0,0,0,0,0,0,0,0,0,0,0,13,93,30,624,65,81,6,1,0
6003::1004,2000::100:502,14605,8803,1603074240.5702202,1603074510.2297335,190,227,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,25,159,473,69,57,29,1,0
6003::1002,2000::100:505,14599,14595,1603074060.0922291,1603074445.679006,190,143,2,10,0,0,0,0,0,0,0,0,0,0,0,0,0,94,117,415,578,6,53,57,26,0
24.26.176.97,2000::100:4d0,24516,48462,1603082073.3399723,1603082389.0368052,190,198,1,13,0,0,0,0,0,0,0,0,0,0,0,0,0,224,66,307,189,178,43,112,112,1
2000::100:506,2000::100:506,8811,14594,1603074064.3999267,1603074357.0194297,191,245,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,54,435,336,70,17,112,178,0
6003::1001,2000::100:506,14608,14595,1603074168.0530167,1603074277.6452897,190,209,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,237,495,25,19,56,42,0
2000::100:4f8,22.177.82.186,53699,4786,1603080472.2555737,1603080752.6735039,190,215,11,14,0,0,0,0,0,0,0,0,0,0,0,0,0,71,63,245,169,143,61,33,171,1
6003::1002,6003::1000,14608,14603,1603074521.9185421,1603074910.8166378,191,209,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116,69,172,24,2,47,11,2,0
6003::1000,6003::1005,8809,8801,1603074197.7314613,1603074340.7084954,190,80,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,119,114,398,622,0,21,162,41,0
6003::1002,6003::1004,8801,14594,1603074008.2179582,1603074454.2589316,190,183,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,67,95,609,357,41,15,75,172,0
2000::100:50c,6003::101e,20601,18954,1603084400.0344796,1603084835.3581426,191,225,33,4,0,0,0,0,0,0,0,0,0,0,0,0,0,224,75,591,146,143,63,345,184,1
6003::1001,2000::100:502,14613,14611,1603074337.6329625,1603074769.6924438,191,207,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,27,98,211,83,3,82,193,14,0
6003::1004,2000::100:503,14597,14606,1603073955.4169898,1603073981.1100671,190,217,1,14,0,0,0,0,0,0,0,0,0,0,0,0,0,68,65,564,9,55,66,165,0,0
6003::1002,2000::100:504,14608,14597,1603074427.0798054,1603074512.4724517,191,88,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,57,42,235,159,70,27,33,59,0
2000::100:50c,155.249.38.188,42367,33404,1603079402.9713905,1603079685.1885602,191,101,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,277,51,1217,646,81,37,345,150,1
103.172.146.233,237.58.155.64,13499,25475,1603074987.32204,1603075369.8802364,190,202,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,224,22,1510,407,143,76,345,9,1
88.135.46.12,185.184.56.113,32763,22594,1603084239.8018365,1603084296.0295162,191,172,33,3,0,0,0,0,0,0,0,0,0,0,0,0,0,36,120,542,92,15,18,3,237,1
101.180.21.32,96.120.118.229,13014,39046,1603087459.884277,1603087870.0166972,191,155,26,15,0,0,0,0,0,0,0,0,0,0,0,0,0,277,73,1217,385,143,56,267,159,1
2000::100:501,2000::100:4ed,63562,47164,1603084128.6154976,1603084195.5004232,191,264,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,224,38,1510,62,143,72,29,210,1
